CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
1.01001E+11,5/5/2014 13:31,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,35 Harwood St  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1412,CM,35 Harwood St,2124,42.28585,-71.0879,Constituent Call
1.01001E+11,6/4/2014 11:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,45 Sargent St  Dorchester  MA  02125,7,3,7,B2,Roxbury,13,Ward 13,1304,R2,45 Sargent St,2125,42.31488,-71.07386,Constituent Call
1.01001E+11,10/22/2013 9:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Courtney Rd & Russett Rd  Boston  MA,,,6,,,12,Ward 20,2019,,INTERSECTION Courtney Rd & Russett Rd,,42.330104,-71.09494,Self Service
1.01001E+11,7/15/2014 7:35,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,24 Winston Rd  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1413,R1,24 Winston Rd,2124,42.28513,-71.08719,Constituent Call
1.01001E+11,6/18/2014 9:44,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,127 King St  Dorchester  MA  02122,8,7,3,C11,Dorchester,7,Ward 16,1605,R3,127 King St,2122,42.29372,-71.054,Constituent Call
1.01001E+11,7/9/2014 11:44,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Treadway Rd  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1309,R3,11 Treadway Rd,2125,42.3134,-71.05796,Constituent Call
1.01001E+11,12/27/2013 16:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Parker St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,CM,37 Parker St,2129,42.382767,-71.079564,Self Service
1.01001E+11,7/7/2014 17:02,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Centre St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 9,905,R3,4 Centre St,2119,42.329777,-71.091783,Self Service
1.01001E+11,7/21/2014 13:26,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Monument St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,204,R2,11 Monument St,2129,42.37744,-71.06001,Constituent Call
1.01001E+11,6/26/2014 10:43,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,39 Saunders St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R1,39 Saunders St,2134,42.35332,-71.14195,Constituent Call
1.01001E+11,6/11/2014 13:51,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Speedwell St  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1507,R1,29 Speedwell St,2122,42.30413,-71.0669,Constituent Call
1.01001E+11,3/20/2014 13:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Robey St  Roxbury  MA  02119,7,3,7,B2,Roxbury,13,Ward 8,806,CD,10 Robey St,2119,42.322723,-71.068079,Self Service
1.01001E+11,10/23/2013 11:10,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Newburg St  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,Ward 20,2002,R3,37 Newburg St,2131,42.28535,-71.13937,Constituent Call
1.01001E+11,5/14/2014 10:00,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,105 Allston St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,E,105 Allston St,2134,42.349897,-71.137178,Constituent Call
1.01001E+11,8/15/2013 11:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,14 Furbush Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,14 Furbush Rd,2132,42.292763,-71.168501,Constituent Call
1.01001E+11,7/16/2014 20:10,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,77 Sawyer Ave  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1309,CM,77 Sawyer Ave,2125,42.31264,-71.06176,Self Service
1.01001E+11,6/26/2014 8:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4873 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,CM,4873 Washington St,2132,42.27037,-71.14738,Constituent Call
1.01001E+11,9/26/2013 9:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,49 Bellevue St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1501,R3,49 Bellevue St,2125,42.30974,-71.06851,Constituent Call
1.01001E+11,6/12/2014 20:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Forbes St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,19,1901,R3,9 Forbes St,2130,42.321968,-71.108137,Self Service
1.01001E+11,6/16/2014 13:52,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Greenough Ave & Greenough Park  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 19,1906,,INTERSECTION Greenough Ave & Greenough Park,,42.28862,-71.05341,Self Service
1.01001E+11,1/17/2014 7:00,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120-0 Byron St  East Boston  MA  02128,1,9,1,A7,East Boston,1,1,111,,120-0 Byron St,2128,42.38387,-71.016271,Constituent Call
1.01001E+11,7/3/2014 8:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,47 Savin Hill Ave  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1506,R3,47 Savin Hill Ave,2125,42.31274,-71.05656,Constituent Call
1.01001E+11,8/21/2013 19:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,439 Shawmut Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,901,CM,439 Shawmut Ave,2118,42.33966,-71.07483,Constituent Call
1.01001E+11,5/15/2014 13:20,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Breed St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,113,CM,25 Breed St,2128,42.38802,-71.00631,Constituent Call
1.01001E+11,6/25/2014 8:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
1.01001E+11,12/20/2013 13:15,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36 Gordon St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R2,36 Gordon St,2134,42.35211,-71.13994,Constituent Call
1.01001E+11,5/2/2014 15:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Park St & Waldeck St  Dorchester  MA,8,7,4,C11,Dorchester,9,Ward 17,1703,,INTERSECTION Park St & Waldeck St,,42.27246,-71.16457,Constituent Call
1.01001E+11,8/30/2013 8:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,66 Greenwich St  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1506,R3,66 Greenwich St,2122,42.30444,-71.05639,Constituent Call
1.01001E+11,7/14/2014 7:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Trent St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,RL,3 Trent St,2125,42.309239,-71.065412,Constituent Call
1.01001E+11,7/11/2013 20:14,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1650 VFW Pkwy  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2016,C,1650 VFW Pkwy,2132,42.264402,-71.16782,Constituent Call
1.01001E+11,7/2/2014 7:14,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,19 Branch St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,R2,19 Branch St,2108,42.35683,-71.06868,Self Service
1.01001E+11,7/7/2014 15:18,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,231-233 Amory St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1106,R2,231-233 Amory St,2130,42.31616,-71.10375,Constituent Call
1.01001E+11,7/18/2013 12:44,,Open,Case Closed VIOCOR: Violation Corrected,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,919 Beacon St  Boston  MA  02215,,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 21,2101,CM,919 Beacon St,2215,42.34596,-71.10626,Self Service
1.01001E+11,7/8/2014 10:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,235-237 Amory St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1106,R2,235-237 Amory St,2130,42.31605,-71.10385,Constituent Call
1.01001E+11,10/21/2013 20:15,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1522 VFW Pkwy  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2016,CD,1522 VFW Pkwy,2132,42.268512,-71.170859,Self Service
1.01001E+11,5/20/2014 9:15,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,51-53 Woodcliff St  Dorchester  MA  02125,7,3,7,B2,Roxbury,13,Ward 13,1301,RL,51-53 Woodcliff St,2125,42.315615,-71.075929,Constituent Call
1.01001E+11,4/5/2014 17:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1-4 Saint George St  Roxbury  MA  02118,4,1C,2,D4,South End,6,8,802,,1-4 Saint George St,2118,42.338562,-71.071563,Self Service
1.01001E+11,9/14/2013 13:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,44 Boylston St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,R3,44 Boylston St,2130,42.3181,-71.1082,Constituent Call
1.01001E+11,6/2/2014 7:43,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Jones Ave  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1413,RL,43 Jones Ave,2124,42.286457,-71.083668,Constituent Call
1.01001E+11,7/1/2014 11:15,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Blakemore St & Hyde Park Ave  Roslindale  MA,12,2,5,E18,Roslindale,10,Ward 18,1807,,INTERSECTION Blakemore St & Hyde Park Ave,,42.28283,-71.13091,Constituent Call
1.01001E+11,6/27/2014 7:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,79-81 Richfield St  Dorchester  MA  02121,7,3,4,C11,Dorchester,8,Ward 15,1502,R3,79-81 Richfield St,2121,42.30565,-71.07017,Constituent Call
1.01001E+11,4/1/2014 9:02,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,34 Arborview Rd  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1902,R1,34 Arborview Rd,2130,42.30302,-71.13266,Constituent Call
1.01001E+11,6/20/2013 13:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
1.01001E+11,9/11/2013 10:45,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,85 Hamilton St  Dorchester  MA  02125,7,3,4,C11,Dorchester,8,Ward 15,1502,R3,85 Hamilton St,2125,42.30766,-71.06926,Constituent Call
1.01001E+11,2/12/2014 12:38,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36-38 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,36-38 Harrison Ave,2111,42.35177,-71.061,Constituent Call
1.01001E+11,6/8/2014 17:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
1.01001E+11,7/15/2013 11:34,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1650 VFW Pkwy  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2016,C,1650 VFW Pkwy,2132,42.264402,-71.16782,Constituent Call
1.01001E+11,3/21/2014 10:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Concord Sq  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,4 Concord Sq,2118,42.34076,-71.07859,Constituent Call
1.01001E+11,5/27/2014 10:52,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,455 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,CM,455 Massachusetts Ave,2118,42.34013,-71.08156,Constituent Call
1.01001E+11,7/8/2014 14:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,761-765 Morton St  Mattapan  MA  02126,8,7,4,B3,Greater Mattapan,9,Ward 14,1405,C,761-765 Morton St,2126,42.283478,-71.089409,Constituent Call
1.01001E+11,2/13/2014 13:05,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,7 Oxford Pl,2111,42.351847,-71.060822,Constituent Call
1.01001E+11,6/9/2014 14:35,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,47 Strathmore Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,R3,47 Strathmore Rd,2135,42.33775,-71.14717,Constituent Call
1.01001E+11,2/12/2014 12:33,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,28 Harrison Ave,2111,42.351964,-71.06103,Constituent Call
1.01001E+11,9/6/2013 8:41,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,27 Thornley St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1309,R2,27 Thornley St,2125,42.31445,-71.05918,Constituent Call
1.01001E+11,3/21/2014 14:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Orkney Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,R3,41 Orkney Rd,2135,42.33705,-71.14966,Constituent Call
1.01001E+11,5/29/2014 11:06,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,66 Phillips St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,R3,66 Phillips St,2114,42.36018,-71.06904,Constituent Call
1.01001E+11,10/23/2013 13:13,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,79 Brayton Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2204,R2,79 Brayton Rd,2135,42.349017,-71.170317,Constituent Call
1.01001E+11,7/8/2014 14:18,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,61 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,61 Beach St,2111,42.35115,-71.06025,Constituent Call
1.01001E+11,6/10/2014 10:41,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26 School St  Jamaica Plain  MA  02130,9,2,7,E13,Jamaica Plain,11,Ward 11,1105,R4,26 School St,2130,42.31297,-71.09732,Constituent Call
1.01001E+11,4/29/2014 9:00,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Lorne St  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1409,A,4 Lorne St,2124,42.29314,-71.08993,Constituent Call
1.01001E+11,9/6/2013 14:27,,Open,Case Closed NOVIO: No Violation Found/No Cause,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,180 Leyden St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,113,R2,180 Leyden St,2128,42.38886,-71.00463,Self Service
1.01001E+11,7/2/2014 8:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,817 South St  Roslindale  MA  02131,9,6,5,E5,Roslindale,10,Ward 20,2004,R1,817 South St,2131,42.28822,-71.13101,Self Service
1.01001E+11,6/26/2014 9:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46 Port Norfolk St  Dorchester  MA  02122,8,7,3,C11,Dorchester,7,Ward 16,1610,R1,46 Port Norfolk St,2122,42.29082,-71.04081,Constituent Call
1.01001E+11,6/27/2014 8:34,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,24 Heath St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1007,E,24 Heath St,2130,42.32486,-71.09944,Constituent Call
1.01001E+11,2/24/2014 7:24,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,487-489 Ashmont St  Dorchester  MA  02122,8,7,3,C11,Dorchester,7,Ward 16,1609,R2,487-489 Ashmont St,2122,42.28868,-71.05322,Constituent Call
1.01001E+11,5/28/2014 14:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,145 Lexington St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,109,R4,145 Lexington St,2128,42.37871,-71.03439,Constituent Call
1.01001E+11,5/30/2014 17:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46 Gardner St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2104,R3,46 Gardner St,2134,42.35382,-71.12912,Self Service
1.01001E+11,6/26/2014 17:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,576-578 Blue Hill Ave  Dorchester  MA  02121,7,3,4,B2,Greater Mattapan,13,Ward 14,1403,R4,576-578 Blue Hill Ave,2121,42.30446,-71.08445,Constituent Call
1.01001E+11,7/21/2014 21:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of E Fourth St & Pacific St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,604,,INTERSECTION E Fourth St & Pacific St,,42.299671,-71.074977,Self Service
1.01001E+11,7/21/2014 10:10,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,192 Boston St  Dorchester  MA  02125,6,3,2,C6,Dorchester,5,Ward 7,709,R3,192 Boston St,2125,42.32316,-71.06028,Constituent Call
1.01001E+11,7/9/2013 9:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,256 Commonwealth Ave  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,508,CM,256 Commonwealth Ave,2116,42.35011,-71.08314,Constituent Call
1.01001E+11,7/2/2014 8:34,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Dwight St  Roxbury  MA  02118,4,1C,2,D4,South End,4,Ward 3,307,R4,6 Dwight St,2118,42.34391,-71.06815,Constituent Call
1.01001E+11,5/1/2014 7:33,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Radnor Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2209,R2,9 Radnor Rd,2135,42.34049,-71.15874,Constituent Call
1.01001E+11,6/22/2013 11:59,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,60 Manthorne Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2018,R1,60 Manthorne Rd,2132,42.28916,-71.15157,Constituent Call
1.01001E+11,2/12/2014 12:43,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,4 Oxford Pl,2111,42.35199,-71.06087,Constituent Call
1.01001E+11,7/7/2014 10:34,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,234 Monsignor Dennis F O'Callaghan Way  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,7,707,E,234 Monsignor Dennis F O'Callaghan Way,2127,42.32754,-71.05559,Constituent Call
1.01001E+11,4/25/2014 13:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,435 Walnut Ave  Jamaica Plain  MA  02130,9,2,7,E13,Jamaica Plain,11,Ward 11,1105,A,435 Walnut Ave,2130,42.31238,-71.09713,Constituent Call
1.01001E+11,5/23/2014 8:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Forbes St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,R4,3 Forbes St,2130,42.32203,-71.10842,Self Service
1.01001E+11,5/22/2014 13:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,755 Bennington St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,112,R2,755 Bennington St,2128,42.38498,-71.01103,Constituent Call
1.01001E+11,5/7/2014 8:03,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Antrim St & Ashley St  East Boston  MA,1,9,1,A7,East Boston,1,Ward 1,113,,INTERSECTION Antrim St & Ashley St,,42.271326,-71.069437,Self Service
1.01001E+11,7/10/2014 12:27,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1-4 Saint George St  Roxbury  MA  02118,4,1C,2,D4,South End,6,8,802,,1-4 Saint George St,2118,42.338562,-71.071563,Constituent Call
1.01001E+11,7/7/2014 8:30,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,109-153 Lincoln St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,C,109-153 Lincoln St,2111,42.35154,-71.05857,Constituent Call
1.01001E+11,4/11/2014 7:05,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Ardale St  Roslindale  MA  02131,9,6,5,E5,Roslindale,10,Ward 20,2001,R1,120 Ardale St,2131,42.29313,-71.13723,Constituent Call
1.01001E+11,7/8/2014 14:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
1.01001E+11,6/9/2014 14:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,45 Englewood Ave  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,R4,45 Englewood Ave,2135,42.33825,-71.14703,Constituent Call
1.01001E+11,8/13/2013 10:38,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,20 Rustic Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2014,R1,20 Rustic Rd,2132,42.27773,-71.15079,Self Service
